19658,2,2,3,-15.31,0.00,0.00,15.31,0.00,-13.77,-0.13,-7,0,0
19758,2,2,3,-18.16,0.00,0.00,18.16,0.00,-16.58,-0.13,-8,0,0
19858,2,2,3,-20.90,0.00,0.00,20.90,0.00,-19.40,-0.13,-8,0,0
19958,2,2,3,-23.51,0.00,0.00,23.51,0.00,-22.04,-0.13,-6,0,0
20058,2,2,3,-25.98,0.00,0.00,25.98,0.00,-24.50,-0.13,-7,0,0
20158,2,2,3,-28.28,0.00,0.00,28.28,0.00,-26.88,-0.13,-7,0,0
20258,2,2,3,-30.42,0.00,0.00,30.42,0.00,-29.26,-0.13,-2,0,0
20358,2,2,3,-32.36,0.00,0.00,32.36,0.00,-31.10,-0.13,-5,0,0
20459,2,2,3,-34.14,0.00,0.00,34.14,0.00,-32.86,-0.13,5,0,0
20559,2,2,3,-35.64,0.00,0.00,35.64,0.00,-34.71,-0.13,-2,0,0
20659,2,2,3,-36.95,0.00,0.00,36.95,0.00,-36.03,-0.13,-6,0,0
20759,2,2,3,-38.04,0.00,0.00,38.04,0.00,-37.26,-0.13,-5,0,0
20859,2,2,3,-38.89,0.00,0.00,38.89,0.00,-38.14,-0.13,0,0,0
20959,2,2,3,-39.51,0.00,0.00,39.51,0.00,-38.76,-0.13,-9,0,0
21059,2,2,3,-39.88,0.00,0.00,39.88,0.00,-39.20,-0.13,-6,0,0
21159,2,2,3,-40.00,0.00,0.00,40.00,0.00,-39.29,-0.13,-7,0,0
21270,2,2,3,-39.72,0.00,0.00,39.88,0.00,-39.29,-0.13,-7,0,0
21370,2,2,3,-39.23,0.00,0.00,39.51,0.00,-39.29,-0.13,-2,0,0
21481,2,2,3,-38.50,0.00,0.00,38.50,0.00,-39.11,-0.13,0,0,0
21591,2,2,3,-37.53,0.00,0.00,37.53,0.00,-38.58,-0.13,8,0,0
21691,2,2,3,-36.33,0.00,0.00,36.33,0.00,-37.53,-0.13,6,0,0
21791,2,2,3,-34.87,0.00,0.00,34.87,0.00,-36.30,-0.13,7,0,0
21891,2,2,3,-33.26,0.00,0.00,33.26,0.00,-34.71,-0.13,8,0,0
22000,2,2,3,-31.41,0.00,0.00,31.41,0.00,-32.69,-0.13,8,0,0
22100,2,2,3,-29.37,0.00,0.00,29.37,0.00,-31.19,-0.13,11,0,0
22200,2,2,3,-27.15,0.00,0.00,27.15,0.00,-29.17,-0.13,13,0,0
22310,2,2,3,-24.76,0.00,0.00,24.76,0.00,-26.26,-0.13,7,0,0
22410,2,2,3,-22.22,0.00,0.00,22.22,0.00,-23.80,-0.13,7,0,0
22521,2,2,3,-18.16,0.00,0.00,19.54,0.00,-20.72,-0.13,2,0,0
22631,2,2,3,-15.31,0.00,0.00,15.31,0.00,-17.90,-0.13,30,0,0
22741,2,2,3,-12.36,0.00,0.00,12.36,0.00,-14.74,-0.13,33,0,0
22841,2,2,3,-9.34,0.00,0.00,9.34,0.00,-11.66,-0.13,9,0,0
22941,2,2,3,-6.26,0.00,0.00,6.26,0.00,-8.58,-0.13,21,0,0
23041,2,2,3,-3.14,0.00,0.00,3.14,0.00,-5.58,-0.13,30,0,0
23141,2,2,3,0.00,0.00,0.00,0.00,0.00,-2.42,-0.13,29,0,0
23241,2,2,3,3.14,0.00,0.00,-3.14,0.00,0.75,-0.13,29,0,0
23341,2,2,3,6.26,0.00,0.00,-6.26,0.00,3.92,-0.13,14,0,0
23441,2,2,3,9.34,0.00,0.00,-9.34,0.00,7.09,-0.13,4,0,0
23541,2,2,3,12.36,0.00,0.00,-12.36,0.00,10.08,-0.13,21,0,0
23641,2,2,3,15.31,0.00,0.00,-15.31,0.00,13.25,-0.13,8,0,0
23741,2,2,3,18.16,0.00,0.00,-18.16,0.00,15.89,-0.13,34,0,0
23841,2,2,3,20.90,0.00,0.00,-20.90,0.00,18.79,-0.13,-2,0,0
23941,2,2,3,23.51,0.00,0.00,-23.51,0.00,21.34,-0.13,1,0,0
24041,2,2,3,25.98,0.00,0.00,-25.98,0.00,24.16,-0.13,10,0,0
24141,2,2,3,28.28,0.00,0.00,-28.28,0.00,26.54,-0.13,10,0,0
24241,2,2,3,30.42,0.00,0.00,-30.42,0.00,28.65,-0.13,8,0,0
24350,2,2,3,32.36,0.00,0.00,-32.36,0.00,31.11,-0.13,6,0,0
24450,2,2,3,34.11,0.00,0.00,-34.11,0.00,32.43,-0.13,7,0,0
24550,2,2,3,35.64,0.00,0.00,-35.64,0.00,34.19,-0.13,6,0,0
24650,2,2,3,36.95,0.00,0.00,-36.95,0.00,35.51,-0.13,4,0,0
24760,2,2,3,38.04,0.00,0.00,-38.04,0.00,37.18,-0.13,0,0,0
24871,2,2,3,39.23,0.00,0.00,-38.89,0.00,38.06,-0.13,7,0,0
24971,2,2,3,39.72,0.00,0.00,-39.51,0.00,38.68,-0.13,8,0,0
25071,2,2,3,39.97,0.00,0.00,-39.88,0.00,39.21,-0.13,8,0,0
25171,2,2,3,39.97,0.00,0.00,-40.00,0.00,39.30,-0.13,9,0,0
25271,2,2,3,39.72,0.00,0.00,-39.88,0.00,39.30,-0.13,7,0,0
25383,2,2,3,39.21,0.00,0.00,-39.21,0.00,39.21,-0.13,-1,0,0
25474,2,2,3,38.50,0.00,0.00,-38.85,0.00,39.12,-0.13,-2,0,0
25574,2,2,3,37.53,0.00,0.00,-38.04,0.00,38.68,-0.13,-5,0,0
25674,2,2,3,36.33,0.00,0.00,-36.95,0.00,37.80,-0.13,-8,0,0
